Tweets,Sentiment Score,Sentiment Magnitude
La @A_delPacifico es clave en nuestra determinación de convertirnos en potencia bioceánica en los próximos 10 años. ,0.400000006,0.400000006
"Hemos encontrado en Chile, México y Perú, grandes aliados para aprovechar nuestra ubicación, nuestro potencial y las posibilidades de estrechar lazos con Asia. ",0.800000012,0.800000012
"Hoy es un día muy especial para hacer un reconocimiento a su trabajo, que es definitivo para que Colombia avance con pasos firmes hacia la #ReactivaciónEconómica, superar los daños de esta pandemia y mirar con esperanza hacia el futuro de nuestro hermoso país. ",0.699999988,0.699999988
"Con dolor de patria recibimos la noticia de la muerte del capitán de la Sijín Jesús Alberto Solano, quien resultó herido por evitar saqueo en Soacha. ",0.100000001,0.100000001
Los responsables deberán responder por este crimen que nos duele como colombianos. ,-0.100000001,0.100000001
Abrazo solidario a su familia y allegados. ,0.600000024,0.600000024
Las mujeres han sido una de las poblaciones más golpeadas por el COVID-19. ,0.200000003,0.200000003
"Hemos puesto en marcha programas de apoyo al emprendimiento para que, especialmente, los hogares con jefatura femenina puedan superar pobreza monetaria que alcanza 46,7%, superior a la de hombres (40,1%). ",0.300000012,0.300000012
Ayudas del Gobierno en el marco de la pandemia contrarrestaron 5 pps aumento en pobreza extrema. ,0.100000001,0.100000001
"Es indiscutible la necesidad de una transformación social para que lleguen a más colombianos, sean permanentes y contribuyan a fortalecer la política de erradicación de la pobreza. ",0.400000006,0.400000006
"Estamos trabajando con empresarios de regiones como Nariño, para identificar productos prioritarios, que nos permitan proyectarnos en el mercado internacional, aprovechando nuestra salida a la cuenca del Pacífico. ",0.300000012,0.300000012
Queremos fortalecer nuestra presencia en nuevos mercados. ,0.400000006,0.400000006
"#Gasolina | Uruguay tiene el litro de combustible más caro de Latinoamérica, mientras que el más económico se vende en Venezuela. ",-0.100000001,0.100000001
Este es el ranking:. ,0.400000006,0.400000006
"#Pobreza | En 2020 la incidencia de la pobreza monetaria en el total nacional fue de 42,5 %, en las cabeceras de 42,4 % y en centros poblados y rural disperso de 42,9 %. ",0.100000001,0.100000001
"Tenemos el desafío de cultivar, unidos, el interés de las niñas colombianas por la ciencia, la tecnología, el arte. ",0.5,0.5
¡Que sean ellas la nueva generación de un país sin techos de cristal! ,0,0
"Que sean ellas líderes del mañana, sin barreras, sin discriminación. ",0.400000006,0.400000006
#DíaDeLasNiñasEnLasTIC. ,0.100000001,0.100000001
Nuestro país avanza en su plan de vacunación segura para ganarle la batalla al virus. ,0.5,0.5
Es importante que nos sigamos cuidando y acatando las medidas necesarias para detener este tercer pico y recuperar la vida productiva. ,0.699999988,0.699999988
¡No bajemos la guardia! ,-0.100000001,0.100000001
#ReactivaciónEconómica. ,0.100000001,0.100000001
"En el #DíaDeLaSecretaria, quiero exaltar la importante labor que realizan en la @ViceColombia y en todo el país. ",0.600000024,0.600000024
"Ellas son mujeres admirables, baluartes de nuestras organizaciones, esenciales en el desarrollo del trabajo en equipo. ",0.300000012,0.300000012
¡Agradecemos su apoyo y compromiso!. ,0.899999976,0.899999976
"Hace un año por instrucción del Presidente @IvanDuque, le apostamos al multilateralismo, mediante la adhesión de Colombia a la @OECD, para afrontar los desafíos que tenemos como sociedad. ",0.200000003,0.200000003
Hoy somos el miembro número 37 de la Organización. ,0.300000012,0.300000012
"Provechoso y grato reencuentro con Ministro de Educación francés, @jmblanquer, gran amigo de Colombia. ",0.800000012,0.800000012
"Trabajando unidos, abriremos nuevos caminos de formación para nuestros jóvenes. ",0.699999988,0.699999988
¡La educación superior y la innovación son pilares de la reactivación y de mejores empleos!. ,0.699999988,0.699999988
"Hoy reconocemos la voluntad de @ViceColombia @mluciaramirez en el desarrollo de obras de infraestructura claves para desarrollo de #Nariño, obras para la reactivación económica del nuestra región. ",0.300000012,0.300000012
Seguiremos desde @gobnarino trabajando para este propósito #EnDefensaDeLoNuestro. ,0.400000006,0.400000006
"En tiempos difíciles para la humanidad, podemos fortalecernos como país, si con serenidad buscamos consensos que construyan un mejor horizonte para todos. ",0.699999988,0.699999988
"Sin violencia, encontremos unidos la salida para recuperar la economía y los empleos. ",0.5,0.5
"¡Cuidemos esta Nación, nuestro tesoro!. ",0.699999988,0.699999988
"Hoy, en el #DíaDeLaTierra hemos sembrado en Putumayo, un árbol de cacao que representa el inicio del Proyecto #AgroemprendeCacao, el cual beneficia a 5.000 familias en 5 regiones del país. ",0.400000006,0.400000006
Es el nacimiento de una iniciativa que pone a rodar los sueños de los hogares cacaoteros. ,0.300000012,0.300000012
"Entregamos a @IntlCrimCourt informe elaborado por @CancilleriaCol y @AgenciaDefensaJ, sobre los 5 temas de nuestro país que hacen parte del examen preliminar en este tribunal. ",0.100000001,0.100000001
"#Hoy | En reunión con el Ministro de Educación de Francia, @jmblanquer, la @ViceColombia @mluciaramirez planteó la posibilidad de liderar un programa de cooperación bilateral en formación técnica y profesional para jóvenes, aprovechando las ventajas de la digitalización. ",0.300000012,0.300000012
"Reafirmamos la voluntad del Gobierno colombiano, bajo el liderazgo de @IvanDuque, y la capacidad de nuestro sistema judicial para investigar, judicializar y castigar los crímenes de lesa humanidad cometidos por distintos actores en Colombia. ",0.200000003,0.200000003
"Extraordinaria historia de vida de Marciana Díaz, cacaotera del #Putumayo de 69 años, que demuestra que sí es posible soñar con un país libre de cultivos ilícitos. ",0.400000006,0.400000006
"¡Decir no al narcotráfico, es decir sí a la vida, sí a la paz y sí a un futuro prometedor! ",0.699999988,0.699999988
#AgroemprendeCacao. ,0.100000001,0.100000001
"¡Trabajemos unidos, como país, para sacar a 21 millones de colombianos de la pobreza (42,5% de nuestros habitantes)! ",0.100000001,0.100000001
"Este Gobierno siempre ha tenido la determinación de brindar garantías a las poblaciones más vulnerables: mujeres y sector informal, máxime tras #COVID19. ",0.100000001,0.100000001
Sigue 👇. ,0.100000001,0.100000001
Esta madrugada llegó al país un nuevo lote de vacunas que adquirimos a través del mecanismo Covax. ,0.300000012,0.300000012
"Son 912 mil dosis de AstraZeneca, con las que completamos 6'527.184 biológicos que refuerzan nuestra capacidad para acercarnos a nuestra meta de la inmunización colectiva. ",0.300000012,0.300000012
"Con la adhesión de Colombia a la @OECD, no sólo hemos adoptado buenas prácticas internacionales, también hemos posicionado al país como referente en temas de innovación. ",0.800000012,0.800000012
Encaminamos a Colombia hacia la senda del progreso y el bienestar social. ,0.400000006,0.400000006
"Agradecemos la labor que ha realizado la fiscal de la @IntlCrimCourt #FatouBensouda, en la persecución de delitos internacionales, así como el trabajo conjunto con Colombia. ",0.800000012,0.800000012
"En nuestros niños está la esperanza, la semilla de un mañana próspero, la prolongación de la vida. ",0.5,0.5
"Tenemos el compromiso de proteger su inocencia, pero también sus sueños, para que sean adultos felices, para que vuelen donde el corazón los lleve. ",0.600000024,0.600000024
#DíaInternacionalDeLaNiñez. ,0.100000001,0.100000001
"Quienes han cometido crímenes de lesa humanidad deben recibir un mensaje claro: el Estado colombiano trabaja integralmente con @CorteSupremaJ, @JEP_Colombia, y @FiscaliaCol, para evitar que crímenes queden en la impunidad y asegurar que no se repitan. ",0,0
"Hoy en el marco de la Comisión Regional de Competitividad en Pasto, nos fijamos nuevas metas para que esta región de Colombia aproveche al máximo su ubicación fronteriza y salga a conquistar nuevos mercados. ",0.600000024,0.600000024
¡Estamos comprometidos con las regiones!. ,0.400000006,0.400000006
Esta semana celebramos el #DíaDeLasNiñasEnLasTIC y quiero recordarles a las niñas de Colombia que ¡ustedes pueden! ,0.5,0.5
"Por eso, desde el @Ministerio_TIC las apoyamos e impulsamos con formación y herramientas para que permanezca conectadas con todas sus metas. ",0.600000024,0.600000024
“Trabajar con el cacao me pone a pensar en un futuro de esperanza. ,0.699999988,0.699999988
"El chocolate tiene una magia muy especial, es vida y es paz”: Camila Caicedo, cacaotera de Putumayo ¡Sus palabras nos alientan a seguir construyendo caminos de progreso para el campo colombiano! ",0.899999976,0.899999976
#AgroemprendeCacao. ,0.100000001,0.100000001
"Tenemos que formar en Colombia muchos jóvenes y mujeres en inteligencia artificial y nuevas tecnologías, que el día de mañana sean los grandes estrategas, analistas y expertos en ciberseguridad y manejo de software, porque esto es lo que demanda el mundo #AsambleaAnualFedesoft. ",0.100000001,0.100000001
"Como resultado de nuestro #1AñoEnLaOCDE, avanzamos hacia un Estado de Derecho eficaz y confiable, con un sistema fiscal más eficiente, un presupuesto orientado a la educación y la equidad, y la creación de incentivos para promover la economía naranja. ",0.300000012,0.300000012
"Nos llena de orgullo que @Juanmaelcielo reciba esta estrella Michelin en reconocimiento a su trabajo, talento, disciplina e innovación. ",0.899999976,0.899999976
"Creó un sello a través de la originalidad y creatividad, con compromiso social. ",0.800000012,0.800000012
"Congratulations to the newest MICHELIN-starred restaurants in Washington, DC! ",0.600000024,0.600000024
#MichelinGuideDC #MyDCcool #MICHELINSTAR21 #RemyMartin #CranesDC #JontDC @rooster_owl @Juanmaelcielo @xiquetdl @remymartinUS. ,0,0
"En Puerto Asis jóvenes mujeres emprendedoras como Camila , a sus 24 años nos enseñan que sí es posible tener sueños y alcanzarlos sin caer en facilismos ni mucho menos ilegalidad. ",0.5,0.5
Felicitaciones a Ma José Bernal. ,0.800000012,0.800000012
"Por su preparación y liderazgo, llega a Dirección Ejecutiva de @Fenalco_Ant. ",0.600000024,0.600000024
Debemos generar más empleos en Antioquia y cerrar brecha laboral contra las mujeres apostando al sector empresarial. ,0,0
#ColombiaSinTechosDeCristal. ,0.100000001,0.100000001
"Desde @ViceColombia hemos liderado el proyecto de renovación cacaotera, iniciativa que promueve la renovación de 7.000 hectáreas de cultivos improductivos de cacao en el país. ",0.200000003,0.200000003
¡Continuamos trabajando por el agro como una de nuestras prioridades de Gobierno! ,0.699999988,0.699999988
Aplaudimos la aprobación en @CamaraColombia del proyecto de ley que fortalece las #ComisaríasDeFamilia. ,0.400000006,0.400000006
La prevención y atención efectiva de violencias contra mujeres es tarea de todos. ,0.699999988,0.699999988
"Gracias a @MinjusticiaCo, @equidad_mujer, @GheidyGallo y @JuanitaLopezP83 por todo su apoyo. ",0.800000012,0.800000012
"En el #DíaDeLaTierra estamos en Putumayo lanzando el proyecto #AgroemprendeCacao, una iniciativa que respalda a 5.000 familias cacaoteras, a través de emprendimientos asociativos. ",0.100000001,0.100000001
Este programa tiene gran enfoque en empoderamiento de la mujer. ,0.800000012,0.800000012
¡Qué orgullo!. ,0.899999976,0.899999976
"#Hoy | Se dio inicio al Primer debate del proyecto No. 341 de 2020 de Transparencia, prevención y lucha contra la corrupción. ",0.300000012,0.300000012
#CeroTolerenciaALosCorruptos #LeyDeTransparencia. ,0.100000001,0.100000001
"Hoy, desde el departamento del #Putumayo, reiteramos nuestro compromiso con las familias cacaoteras y con el agro colombiano, a través del lanzamiento del proyecto #AgroEmprendeCacao, iniciativa que mejorará la competitividad del sector en la región. ",0.400000006,0.400000006
"#DeInterés | ¿Sabías que desde la @ViceColombia, con el liderazgo de la Vpte. ",0.100000001,0.100000001
"@mluciaramirez, lideramos importantes iniciativas de la mano del sector solidario? ",0.200000003,0.200000003
"#JOC2021 Sigue el hilo, vamos a contarte 👇🏽. ",0,0
"#AEstaHora | La Vicepresidente @mluciaramirez monitorea las obras del corredor vial Villavicencio-Yopal, que registra un avance del 43% y que mejorará la competitividad de la región. ",0.300000012,0.300000012
¿Quieres conocer más? ,0.600000024,0.600000024
Abrimos hilo para contarte algunos detalles 👇🏽. ,0.300000012,0.300000012
